institution_id,publication_count,institution,weighted_degree_centrality,surprise_index
https://openalex.org/I98704320,4,icahn school of medicine at mount sinai,237,59.25
https://openalex.org/I170201317,4,university of pittsburgh,237,59.25
https://openalex.org/I114090438,3,goethe university frankfurt,177,59.0
https://openalex.org/I142263535,4,university of nottingham,235,58.75
https://openalex.org/I204337017,3,aarhus university,176,58.666666666666664
https://openalex.org/I32597200,2,ghent university,117,58.5
https://openalex.org/I16391192,5,tel aviv university,291,58.2
https://openalex.org/I24943067,3,fudan university,174,58.0
https://openalex.org/I66946132,3,"university of maryland, college park",174,58.0
https://openalex.org/I154526488,9,inserm,522,58.0
https://openalex.org/I1314696892,3,fermi national accelerator laboratory,173,57.666666666666664
https://openalex.org/I204308271,2,medical college of wisconsin,115,57.5
https://openalex.org/I200296433,2,chinese academy of medical sciences & peking union medical college,115,57.5
https://openalex.org/I177969490,5,university of southern denmark,287,57.4
https://openalex.org/I114457229,3,university of geneva,172,57.333333333333336
https://openalex.org/I241749,10,university of cambridge,572,57.2
https://openalex.org/I52357470,6,the ohio state university,343,57.166666666666664
https://openalex.org/I32971472,7,yale university,399,57.0
https://openalex.org/I171256487,1,university of technology - iraq,57,57.0
https://openalex.org/I199143407,1,sunchon national university,57,57.0
https://openalex.org/I181647926,1,university of strathclyde,57,57.0
https://openalex.org/I75256744,1,tennessee state university,57,57.0
https://openalex.org/I4210087407,1,indonesian pediatric society,57,57.0
https://openalex.org/I2799553609,1,rothamsted research,57,57.0
https://openalex.org/I31766871,1,sookmyung women's university,57,57.0
https://openalex.org/I4210122504,1,loewe centre for translational biodiversity genomics,57,57.0
https://openalex.org/I1301553790,1,j. craig venter institute,57,57.0
https://openalex.org/I122140584,1,universidade federal do rio de janeiro,57,57.0
https://openalex.org/I134820265,1,consejo superior de investigaciones científicas,57,57.0
https://openalex.org/I2799300731,1,norwich research park,57,57.0
https://openalex.org/I4210142396,1,oil crops research institute,57,57.0
https://openalex.org/I31944674,1,universidad de costa rica,57,57.0
https://openalex.org/I150209017,1,scripps institution of oceanography,57,57.0
https://openalex.org/I889458895,1,university of hong kong,57,57.0
https://openalex.org/I196679689,1,joint genome institute,57,57.0
https://openalex.org/I123431417,1,scripps research institute,57,57.0
https://openalex.org/I4210107786,1,netherlands institute of ecology,57,57.0
https://openalex.org/I3045169105,1,southern university of science and technology,57,57.0
https://openalex.org/I4210137448,1,"instituto de hortofruticultura subtropical y mediterránea ""la mayora""",57,57.0
https://openalex.org/I121797337,1,leiden university,57,57.0
https://openalex.org/I4210138501,1,chinese academy of agricultural sciences,57,57.0
https://openalex.org/I4210113371,1,westerdijk fungal biodiversity institute,57,57.0
https://openalex.org/I227486990,1,university of szeged,57,57.0
https://openalex.org/I100288624,1,john innes centre,57,57.0
https://openalex.org/I151201029,3,consejo nacional de investigaciones científicas y técnicas,171,57.0
https://openalex.org/I63664421,1,swiss federal institute of aquatic science and technology,57,57.0
https://openalex.org/I82767444,1,universidad de málaga,57,57.0
https://openalex.org/I913481162,1,wageningen university & research,57,57.0
https://openalex.org/I196817621,1,carnegie institution for science,57,57.0
https://openalex.org/I4210102541,1,shenzhen bay laboratory,57,57.0
https://openalex.org/I4210117844,1,department of embryology,57,57.0
https://openalex.org/I33213144,1,university of florida,57,57.0
https://openalex.org/I4210151987,1,ministry of agriculture and rural affairs,57,57.0
https://openalex.org/I158688498,1,yenepoya university,57,57.0
https://openalex.org/I36258959,16,"university of california, san diego",911,56.9375
https://openalex.org/I32389192,5,university of alabama at birmingham,283,56.6
https://openalex.org/I185261750,5,university of toronto,281,56.2
https://openalex.org/I4210093292,2,centre hospitalier universitaire de montpellier,112,56.0
https://openalex.org/I129774422,2,university of vienna,112,56.0
https://openalex.org/I4210126319,3,duke-nus medical school,168,56.0
https://openalex.org/I865915315,4,vrije universiteit amsterdam,223,55.75
https://openalex.org/I183935753,6,king's college london,333,55.5
https://openalex.org/I79576946,19,university of pennsylvania,1053,55.421052631578945
https://openalex.org/I205274468,3,trinity college dublin,166,55.333333333333336
https://openalex.org/I98358874,2,delft university of technology,110,55.0
https://openalex.org/I43439940,2,university of southampton,110,55.0
https://openalex.org/I4210131804,5,national taiwan university hospital,274,54.8
https://openalex.org/I11947397,2,tata institute of fundamental research,109,54.5
https://openalex.org/I2800229700,2,helsinki institute of physics,109,54.5
https://openalex.org/I2800154431,2,keck hospital of usc,109,54.5
https://openalex.org/I183067930,2,shanghai jiao tong university,109,54.5
https://openalex.org/I2801081054,2,the francis crick institute,109,54.5
https://openalex.org/I151808059,1,colorado school of public health,54,54.0
https://openalex.org/I10947320,1,south african medical research council,54,54.0
https://openalex.org/I4210118037,1,manhiça health research centre,54,54.0
https://openalex.org/I4210114390,1,centro hospitalar lisboa norte,54,54.0
https://openalex.org/I4210139031,1,centro de educación médica e investigaciones clínicas norberto quirno,54,54.0
https://openalex.org/I111199411,1,university of peradeniya,54,54.0
https://openalex.org/I4210089315,1,hôpital de la croix-rousse,54,54.0
https://openalex.org/I1339531966,1,alaska native tribal health consortium,54,54.0
https://openalex.org/I43777268,1,nagasaki university,54,54.0
https://openalex.org/I4210132331,1,institute of environmental science and research,54,54.0
https://openalex.org/I4210106928,1,dongguk university ilsan hospital,54,54.0
https://openalex.org/I4210112252,1,kk women's and children's hospital,54,54.0
https://openalex.org/I4210123775,1,infant foundation,54,54.0
https://openalex.org/I106329310,1,national center for disease control and public health,54,54.0
https://openalex.org/I92251255,1,university of split,54,54.0
https://openalex.org/I4210129097,1,center for global health,54,54.0
https://openalex.org/I175234967,1,the kids research institute australia,54,54.0
https://openalex.org/I1321649718,1,royal children's hospital,54,54.0
https://openalex.org/I4210139883,1,research institute of influenza,54,54.0
https://openalex.org/I61923386,1,jawaharlal institute of post graduate medical education and research,54,54.0
https://openalex.org/I4210097149,1,fundación para el fomento de la investigación sanitaria y biomédica de la comunitat valenciana,54,54.0
https://openalex.org/I4210086221,1,national center for communicable diseases,54,54.0
https://openalex.org/I4210114143,1,glaxosmithkline (united states),54,54.0
https://openalex.org/I4210123216,2,rudjer boskovic institute,108,54.0
https://openalex.org/I20231570,2,peking university,108,54.0
https://openalex.org/I196349391,3,universität ulm,162,54.0
https://openalex.org/I35440088,3,eth zurich,162,54.0
https://openalex.org/I107920810,1,national health laboratory service,54,54.0
https://openalex.org/I2841861,1,kenya medical research institute,54,54.0
https://openalex.org/I4210139172,1,meditation de-addiction health aids nutrition trust,54,54.0
https://openalex.org/I4210166344,1,hospital general de niños ricardo gutierrez,54,54.0
https://openalex.org/I4210091910,1,noguchi memorial institute for medical research,54,54.0
https://openalex.org/I8087733,5,university of tübingen,269,53.8
https://openalex.org/I123044942,4,universitat autònoma de barcelona,215,53.75
https://openalex.org/I170897317,5,duke university,268,53.6
https://openalex.org/I201448701,9,university of washington,482,53.55555555555556
https://openalex.org/I11932220,2,institució catalana de recerca i estudis avançats,107,53.5
https://openalex.org/I162148367,2,pontificia universidad católica de chile,107,53.5
https://openalex.org/I95457486,3,"university of california, berkeley",160,53.333333333333336
https://openalex.org/I153976015,3,university of ljubljana,160,53.333333333333336
https://openalex.org/I28407311,3,university of manchester,160,53.333333333333336
https://openalex.org/I153718931,3,university of ottawa,160,53.333333333333336
https://openalex.org/I205783295,4,cornell university,213,53.25
https://openalex.org/I27837315,19,university of michigan–ann arbor,1009,53.10526315789474
https://openalex.org/I92446798,1,colorado state university,53,53.0
https://openalex.org/I1298723799,1,environmental defense fund,53,53.0
https://openalex.org/I98677209,5,university of edinburgh,265,53.0
https://openalex.org/I4210124598,1,palo alto institute,53,53.0
https://openalex.org/I94624287,1,university of twente,53,53.0
https://openalex.org/I1313416372,1,us forest service,53,53.0
https://openalex.org/I4210160530,1,swiss academy of sciences,53,53.0
https://openalex.org/I95674353,1,uclouvain,53,53.0
https://openalex.org/I2802709434,4,rigshospitalet,212,53.0
https://openalex.org/I205349734,1,hokkaido university,53,53.0
https://openalex.org/I130785548,1,clark university,53,53.0
https://openalex.org/I110079840,1,university of hohenheim,53,53.0
https://openalex.org/I127019355,1,national university of tucumán,53,53.0
https://openalex.org/I1289461252,1,indian space research organisation,53,53.0
https://openalex.org/I4210114288,1,water and land resource centre,53,53.0
https://openalex.org/I14716724,1,azim premji university,53,53.0
https://openalex.org/I4210137965,1,laboratoire d'écologie alpine,53,53.0
https://openalex.org/I17653759,1,fund for scientific research,53,53.0
https://openalex.org/I151746483,1,university of waterloo,53,53.0
https://openalex.org/I4210151079,1,instituto multidisciplinario de biología vegetal,53,53.0
https://openalex.org/I70900168,1,université savoie mont blanc,53,53.0
https://openalex.org/I55732556,1,arizona state university,53,53.0
https://openalex.org/I15477984,1,james hutton institute,53,53.0
https://openalex.org/I1286502909,1,ministry for the environment,53,53.0
https://openalex.org/I1294671590,12,centre national de la recherche scientifique,636,53.0
https://openalex.org/I39804081,2,sorbonne université,106,53.0
https://openalex.org/I92869138,1,boku university,53,53.0
https://openalex.org/I110594554,1,ikerbasque,53,53.0
https://openalex.org/I4210092744,1,basque centre for climate change,53,53.0
https://openalex.org/I166401450,1,universidad nacional de córdoba,53,53.0
https://openalex.org/I181996519,1,indian institute of science education and research pune,53,53.0
https://openalex.org/I899635006,1,université grenoble alpes,53,53.0
https://openalex.org/I80849659,1,national institute for space research,53,53.0
https://openalex.org/I4210160793,1,institute of geographic sciences and natural resources research,53,53.0
https://openalex.org/I73822459,1,national university of san luis,53,53.0
https://openalex.org/I189158943,3,university of milan,158,52.666666666666664
https://openalex.org/I181631907,2,university of ibadan,105,52.5
https://openalex.org/I131249849,2,oregon state university,105,52.5
https://openalex.org/I138006243,2,university of arizona,104,52.0
https://openalex.org/I45129253,14,university college london,726,51.857142857142854
https://openalex.org/I56590836,6,monash university,310,51.666666666666664
https://openalex.org/I145311948,5,johns hopkins university,258,51.6
https://openalex.org/I190082696,2,durham university,102,51.0
https://openalex.org/I1343052199,2,kaiser permanente,102,51.0
https://openalex.org/I136199984,14,harvard university,714,51.0
https://openalex.org/I63072094,2,university of portsmouth,102,51.0
https://openalex.org/I17974374,4,universidade de são paulo,203,50.75
https://openalex.org/I2799853436,2,johns hopkins medicine,101,50.5
https://openalex.org/I34771391,2,university of cyprus,101,50.5
https://openalex.org/I129604602,4,university of sydney,200,50.0
https://openalex.org/I181547552,5,baylor college of medicine,248,49.6
https://openalex.org/I22299242,4,kyoto university,196,49.0
https://openalex.org/I1316535847,3,beth israel deaconess medical center,147,49.0
https://openalex.org/I4210166598,3,queen elizabeth hospital,147,49.0
https://openalex.org/I225661044,2,barts health nhs trust,98,49.0
https://openalex.org/I8961855,2,universidad nacional autónoma de méxico,98,49.0
https://openalex.org/I166337079,3,queen mary university of london,146,48.666666666666664
https://openalex.org/I130701444,2,georgia institute of technology,97,48.5
https://openalex.org/I130828816,2,university of leeds,97,48.5
https://openalex.org/I199028557,1,kyushu sangyo university,48,48.0
https://openalex.org/I110200422,1,universidade federal de minas gerais,48,48.0
https://openalex.org/I22465464,1,university of münster,48,48.0
https://openalex.org/I133984924,1,doshisha university,48,48.0
https://openalex.org/I106118109,1,eötvös loránd university,48,48.0
https://openalex.org/I96673099,5,technical university of denmark,240,48.0
https://openalex.org/I4210121373,1,erich schmid institute of materials science,48,48.0
https://openalex.org/I4210130800,1,groupe de physique des matériaux,48,48.0
https://openalex.org/I2802789608,1,ames national laboratory,48,48.0
https://openalex.org/I177909021,1,universidade federal de são carlos,48,48.0
https://openalex.org/I4210091470,1,institute of solid state physics,48,48.0
https://openalex.org/I4210102261,1,m.n. mikheev institute of metal physics,48,48.0
https://openalex.org/I149851306,1,national academy of sciences of ukraine,48,48.0
https://openalex.org/I6178835,1,ibaraki university,48,48.0
https://openalex.org/I197274945,1,nagoya institute of technology,48,48.0
https://openalex.org/I63341726,1,université du québec à trois-rivières,48,48.0
https://openalex.org/I173911158,1,iowa state university,48,48.0
https://openalex.org/I4210114611,1,"czech academy of sciences, institute of physics of materials",48,48.0
https://openalex.org/I4210165351,1,toyota central research and development laboratories (japan),48,48.0
https://openalex.org/I4210115482,1,laboratoire d'étude des microstructures et de mécanique des matériaux,48,48.0
https://openalex.org/I102335020,1,karlsruhe institute of technology,48,48.0
https://openalex.org/I182712176,1,montanuniversität leoben,48,48.0
https://openalex.org/I10660446,1,kunming university of science and technology,48,48.0
https://openalex.org/I207014233,1,kyushu institute of technology,48,48.0
https://openalex.org/I162720556,1,karadeniz technical university,48,48.0
https://openalex.org/I21250087,3,charles university,144,48.0
https://openalex.org/I88814501,1,institut national des sciences appliquées rouen normandie,48,48.0
https://openalex.org/I24881138,1,cracow university of technology,48,48.0
https://openalex.org/I4210108070,2,aga khan university nairobi,96,48.0
https://openalex.org/I90183372,1,université de lorraine,48,48.0
https://openalex.org/I20230540,1,university of miskolc,48,48.0
https://openalex.org/I4210143668,1,technological institute for superhard and novel carbon materials,48,48.0
https://openalex.org/I4210111625,1,donetsk institute for physics and engineering named after o.o. galkin,48,48.0
https://openalex.org/I4210129794,1,materials science & engineering,48,48.0
https://openalex.org/I7885462,1,ufa state aviation technical university,48,48.0
https://openalex.org/I177136067,1,saga university,48,48.0
https://openalex.org/I62396329,1,université de rouen normandie,48,48.0
https://openalex.org/I161046081,3,university of freiburg,143,47.666666666666664
https://openalex.org/I192619145,2,university of the witwatersrand,95,47.5
https://openalex.org/I4210087915,16,massachusetts general hospital,755,47.1875
https://openalex.org/I928991512,1,hexcel (united states),47,47.0
https://openalex.org/I4210125667,1,hospital san juan de dios,47,47.0
https://openalex.org/I4210107548,1,japan broadcasting corporation (japan),47,47.0
https://openalex.org/I4210153843,1,instituto do sono,47,47.0
https://openalex.org/I16528096,1,aichi medical university,47,47.0
https://openalex.org/I4210158946,1,centro universitário de joão pessoa,47,47.0
https://openalex.org/I82880672,1,beihang university,47,47.0
https://openalex.org/I4210121124,1,computational diagnostics (united states),47,47.0
https://openalex.org/I4210105192,1,united institute of informatics problems,47,47.0
https://openalex.org/I166825849,1,tampere university,47,47.0
https://openalex.org/I118347220,1,nec (japan),47,47.0
https://openalex.org/I1325899441,1,university health network,47,47.0
https://openalex.org/I2800808753,1,thales (netherlands),47,47.0
https://openalex.org/I4210089010,1,tata medical center,47,47.0
https://openalex.org/I4537092,3,addis ababa university,141,47.0
https://openalex.org/I4210151801,1,groupe hospitalier de la région de mulhouse et sud alsace,47,47.0
https://openalex.org/I1292669757,1,toshiba (japan),47,47.0
https://openalex.org/I4210162403,1,zentrum für pathologie und zytodiagnostik,47,47.0
https://openalex.org/I4210089980,1,research organization for information science and technology,47,47.0
https://openalex.org/I4210090178,1,instituto de ensino e pesquisa santa casa,47,47.0
https://openalex.org/I4210117936,1,centre hospitalier de mulhouse,47,47.0
https://openalex.org/I195573530,1,janelia research campus,47,47.0
https://openalex.org/I102134673,1,linköping university,47,47.0
https://openalex.org/I1290900354,1,tufts medical center,47,47.0
https://openalex.org/I4210118777,1,north florida/south georgia veterans health system,47,47.0
https://openalex.org/I4210166566,1,preferred networks (japan),47,47.0
https://openalex.org/I76569877,1,southeast university,47,47.0
https://openalex.org/I4210116770,1,numerica corporation (united states),47,47.0
https://openalex.org/I2800752714,1,comcast (united states),47,47.0
https://openalex.org/I4210124352,1,the netherlands cancer institute,47,47.0
https://openalex.org/I18167132,1,universidade presbiteriana mackenzie,47,47.0
https://openalex.org/I80281795,1,university of otago,47,47.0
https://openalex.org/I28174512,1,elekta (switzerland),47,47.0
https://openalex.org/I4210089486,12,fred hutch cancer center,561,46.75
https://openalex.org/I12859529,3,university of nairobi,140,46.666666666666664
https://openalex.org/I1174212,3,university of southern california,140,46.666666666666664
https://openalex.org/I97018004,8,stanford university,372,46.5
https://openalex.org/I33849332,2,university of malaya,93,46.5
https://openalex.org/I34942010,2,university of kinshasa,93,46.5
https://openalex.org/I1343551460,13,the university of texas md anderson cancer center,595,45.76923076923077
https://openalex.org/I99464096,4,ku leuven,183,45.75
https://openalex.org/I4210126712,3,hôpital robert-debré,137,45.666666666666664
https://openalex.org/I172901346,2,st petersburg university,91,45.5
https://openalex.org/I39624965,2,finnish institute for health and welfare,91,45.5
https://openalex.org/I2800098698,4,tata memorial hospital,180,45.0
https://openalex.org/I2802423016,1,winnmed,45,45.0
https://openalex.org/I125749732,3,western university,135,45.0
https://openalex.org/I1289437631,11,fox chase cancer center,489,44.45454545454545
https://openalex.org/I223532165,10,university of utah,441,44.1
https://openalex.org/I132735039,1,university of debrecen,44,44.0
https://openalex.org/I155313962,1,west pomeranian university of technology,44,44.0
https://openalex.org/I35046152,1,universidade federal do rio grande do norte,44,44.0
https://openalex.org/I4210166444,2,institut de recherche pour le développement,88,44.0
https://openalex.org/I13850615,1,kunming institute of botany,44,44.0
https://openalex.org/I145845281,1,universidad autónoma de chiriquí,44,44.0
https://openalex.org/I4210105365,1,qujing normal university,44,44.0
https://openalex.org/I25112270,1,universidade federal de pernambuco,44,44.0
https://openalex.org/I4210151123,1,french community of belgium,44,44.0
https://openalex.org/I864159182,1,university of silesia in katowice,44,44.0
https://openalex.org/I4210139035,1,agroscope,44,44.0
https://openalex.org/I3124161356,1,university of south bohemia in české budějovice,44,44.0
https://openalex.org/I4210093434,1,institute for research and development,44,44.0
https://openalex.org/I4210134982,1,institute of microbiology,44,44.0
https://openalex.org/I34002243,1,mae fah luang university,44,44.0
https://openalex.org/I1332092204,1,national science and technology development agency,44,44.0
https://openalex.org/I4210092123,1,estación experimental del zaidín,44,44.0
https://openalex.org/I1293066303,1,meise botanic garden,44,44.0
https://openalex.org/I902798049,1,national center for genetic engineering and biotechnology,44,44.0
https://openalex.org/I94357780,1,zhongkai university of agriculture and engineering,44,44.0
https://openalex.org/I151205615,1,agharkar research institute,44,44.0
https://openalex.org/I2802093357,1,field museum of natural history,44,44.0
https://openalex.org/I3129956861,1,national institute of fundamental studies,44,44.0
https://openalex.org/I4654613,1,university of warsaw,44,44.0
https://openalex.org/I298625061,1,swedish university of agricultural sciences,44,44.0
https://openalex.org/I4210092214,1,h.s. skovoroda kharkiv national pedagogical university,44,44.0
https://openalex.org/I128559575,1,university of ruhuna,44,44.0
https://openalex.org/I2799614521,1,"royal botanic gardens, kew",44,44.0
https://openalex.org/I4210104885,1,all-russian institute of plant protection,44,44.0
https://openalex.org/I4210161302,1,vale technological institute,44,44.0
https://openalex.org/I1321642675,1,museu paraense emílio goeldi,44,44.0
https://openalex.org/I204483917,1,ahi evran university,44,44.0
https://openalex.org/I122558511,1,universidade federal de mato grosso do sul,44,44.0
https://openalex.org/I40413290,1,university of gdańsk,44,44.0
https://openalex.org/I3018771216,3,lmu klinikum,131,43.666666666666664
https://openalex.org/I2800935791,3,uc san diego health system,131,43.666666666666664
https://openalex.org/I867280407,13,the university of texas southwestern medical center,567,43.61538461538461
https://openalex.org/I4210127473,7,cancer research center,305,43.57142857142857
https://openalex.org/I1332479046,8,seattle cancer care alliance,348,43.5
https://openalex.org/I19894307,4,université de montpellier,174,43.5
https://openalex.org/I180670191,4,"university of california, san francisco",174,43.5
https://openalex.org/I2802730090,2,yale cancer center,87,43.5
https://openalex.org/I2801647802,8,susan thompson buffett foundation,347,43.375
https://openalex.org/I1326427960,8,cape town hvtn immunology laboratory / hutchinson centre research institute of south africa,347,43.375
https://openalex.org/I4390039299,9,vanderbilt-ingram cancer center,390,43.333333333333336
https://openalex.org/I196764719,9,breast cancer research foundation,390,43.333333333333336
https://openalex.org/I39965400,7,kettering university,302,43.142857142857146
https://openalex.org/I4210130836,1,dnanexus (united states),43,43.0
https://openalex.org/I4210154732,1,cancer institute of florida,43,43.0
https://openalex.org/I921990950,13,university of colorado denver,559,43.0
https://openalex.org/I68554272,1,pacific biosciences (united states),43,43.0
https://openalex.org/I166722992,1,university of massachusetts chan medical school,43,43.0
https://openalex.org/I4210145812,1,cancer genetics (united states),43,43.0
https://openalex.org/I4210148309,1,vavilov institute of general genetics,43,43.0
https://openalex.org/I3148997608,1,institute for systems biology,43,43.0
https://openalex.org/I146416000,1,university of kansas,43,43.0
https://openalex.org/I1313298211,6,st. jude children's research hospital,258,43.0
https://openalex.org/I114131015,1,stowers institute for medical research,43,43.0
https://openalex.org/I114277686,1,james s. mcdonnell foundation,43,43.0
https://openalex.org/I4210161504,1,international union for conservation of nature,43,43.0
https://openalex.org/I52099693,2,university of york,86,43.0
https://openalex.org/I19880235,1,lomonosov moscow state university,43,43.0
https://openalex.org/I1344073410,1,howard hughes medical institute,43,43.0
https://openalex.org/I140172145,1,university of connecticut,43,43.0
https://openalex.org/I4210159854,1,max planck institute of molecular cell biology and genetics,43,43.0
https://openalex.org/I4210121800,1,chan zuckerberg initiative (united states),43,43.0
https://openalex.org/I1295499534,1,seattle children's hospital,43,43.0
https://openalex.org/I4390039325,1,rutgers cancer institute of new jersey,43,43.0
https://openalex.org/I83399316,1,rockefeller university,43,43.0
https://openalex.org/I4210093196,1,sirius university of science and technology,43,43.0
https://openalex.org/I4210098357,1,international union for conservation of nature,43,43.0
https://openalex.org/I1313323035,1,russian academy of sciences,43,43.0
https://openalex.org/I4210109390,1,national center for biotechnology information,43,43.0
https://openalex.org/I1321296531,1,national institute of standards and technology,43,43.0
https://openalex.org/I84218800,10,"university of california, davis",428,42.8
https://openalex.org/I1299725459,9,barnes-jewish hospital,385,42.77777777777778
https://openalex.org/I4390039293,9,ucla jonsson comprehensive cancer center,385,42.77777777777778
https://openalex.org/I4210102777,9,jewish hospital,385,42.77777777777778
https://openalex.org/I4390039352,9,uc davis comprehensive cancer center,385,42.77777777777778
https://openalex.org/I4210161994,9,dana-farber brigham cancer center,385,42.77777777777778
https://openalex.org/I4390039370,9,harold c. simmons comprehensive cancer center,385,42.77777777777778
https://openalex.org/I4210103341,10,university of wisconsin carbone cancer center,427,42.7
https://openalex.org/I4210164401,10,sidney kimmel comprehensive cancer center,427,42.7
https://openalex.org/I4390039227,10,robert h. lurie comprehensive cancer center of northwestern university,427,42.7
https://openalex.org/I4390039344,10,fred and pamela buffett cancer center,427,42.7
https://openalex.org/I4390039326,10,duke cancer institute,427,42.7
https://openalex.org/I4390039376,10,o'neal comprehensive cancer center,427,42.7
https://openalex.org/I4390039236,10,moores cancer center,427,42.7
https://openalex.org/I1301076528,10,city of hope national medical center,427,42.7
https://openalex.org/I4210119077,10,university hospitals seidman cancer center,427,42.7
https://openalex.org/I4390039303,10,stanford cancer institute,427,42.7
https://openalex.org/I4210134151,10,university of colorado cancer center,427,42.7
https://openalex.org/I2799885155,10,the ohio state university comprehensive cancer center – arthur g. james cancer hospital and richard j. solove research institute,427,42.7
https://openalex.org/I4391768124,10,national comprehensive cancer network,427,42.7
https://openalex.org/I2801159745,9,huntsman cancer institute,384,42.666666666666664
https://openalex.org/I4210165192,6,smilow cancer hospital,254,42.333333333333336
https://openalex.org/I71999127,6,universitat de barcelona,254,42.333333333333336
https://openalex.org/I194807695,1,robert morris university illinois,42,42.0
https://openalex.org/I173304897,2,universidad de granada,84,42.0
https://openalex.org/I1292894508,2,roswell park comprehensive cancer center,84,42.0
https://openalex.org/I4390039234,1,indiana university melvin and bren simon comprehensive cancer center,42,42.0
https://openalex.org/I4210099598,2,aichi medical university hospital,84,42.0
https://openalex.org/I4210167126,11,ucsf helen diller family comprehensive cancer center,460,41.81818181818182
https://openalex.org/I3019308854,13,moffitt cancer center,543,41.76923076923077
https://openalex.org/I160606119,11,university of tennessee health science center,457,41.54545454545455
https://openalex.org/I1289490764,2,centers for disease control and prevention,83,41.5
https://openalex.org/I74973139,2,carnegie mellon university,83,41.5
https://openalex.org/I1316368362,1,bernice p. bishop museum,41,41.0
https://openalex.org/I1334287468,2,nottingham university hospitals nhs trust,82,41.0
https://openalex.org/I69552723,2,university of pretoria,82,41.0
https://openalex.org/I4210091279,1,université sorbonne paris nord,41,41.0
https://openalex.org/I1293456974,1,natureserve,41,41.0
https://openalex.org/I1326324860,1,north carolina museum of natural sciences,41,41.0
https://openalex.org/I2803094215,1,california academy of sciences,41,41.0
https://openalex.org/I84392919,1,temple university,41,41.0
https://openalex.org/I221450849,1,university of bío-bío,41,41.0
https://openalex.org/I4210142216,1,department of conservation,41,41.0
https://openalex.org/I1313606977,1,museum für naturkunde,41,41.0
https://openalex.org/I136446963,1,okayama university of science,41,41.0
https://openalex.org/I29894533,1,charles darwin university,41,41.0
https://openalex.org/I4210141428,1,zoo outreach organisation,41,41.0
https://openalex.org/I4210142366,1,centro científico tecnológico patagónico,41,41.0
https://openalex.org/I1648549,1,university of zulia,41,41.0
https://openalex.org/I1316901054,1,conservation international,41,41.0
https://openalex.org/I172787465,1,university of concepción,41,41.0
https://openalex.org/I4210087898,1,south african national biodiversity institute,41,41.0
https://openalex.org/I4210099549,1,zoological research museum alexander koenig,41,41.0
https://openalex.org/I1328215151,1,australian museum,41,41.0
https://openalex.org/I2801680271,1,zoological institute,41,41.0
https://openalex.org/I1327551190,1,zoological society of san diego,41,41.0
https://openalex.org/I150729083,1,universidade de brasília,41,41.0
https://openalex.org/I134635517,1,bandung institute of technology,41,41.0
https://openalex.org/I4387155279,1,leibniz institute for the analysis of biodiversity change,41,41.0
https://openalex.org/I165779595,6,university of melbourne,245,40.833333333333336
https://openalex.org/I118564535,3,university of bern,122,40.666666666666664
https://openalex.org/I204722609,3,queen's university,122,40.666666666666664
https://openalex.org/I138690464,3,university of ghana,122,40.666666666666664
https://openalex.org/I7435137,2,marien ngouabi university,81,40.5
https://openalex.org/I1316902750,11,cleveland clinic,442,40.18181818181818
https://openalex.org/I150468666,6,emory university,241,40.166666666666664
https://openalex.org/I66943878,1,de montfort university,40,40.0
https://openalex.org/I45711476,1,obafemi awolowo university,40,40.0
https://openalex.org/I2802166871,1,universidad católica del norte,40,40.0
https://openalex.org/I118567650,1,van yüzüncü yıl üniversitesi,40,40.0
https://openalex.org/I4432739,1,university of bergen,40,40.0
https://openalex.org/I66752286,1,university of milano-bicocca,40,40.0
https://openalex.org/I2699952,1,pontifical catholic university of rio de janeiro,40,40.0
https://openalex.org/I141943178,1,universidad tecnológica de bolívar,40,40.0
https://openalex.org/I306340464,1,constantine the philosopher university in nitra,40,40.0
https://openalex.org/I47818738,1,sultan qaboos university,40,40.0
https://openalex.org/I26437253,1,örebro university,40,40.0
https://openalex.org/I107257983,1,darmstadt university of applied sciences,40,40.0
https://openalex.org/I191420491,1,universidad de jaén,40,40.0
https://openalex.org/I1314707548,1,nagoya university of commerce and business,40,40.0
https://openalex.org/I43480833,1,kyambogo university,40,40.0
https://openalex.org/I63601056,1,menoufia university,40,40.0
https://openalex.org/I205133468,1,airlangga university,40,40.0
https://openalex.org/I138164181,1,alexandru ioan cuza university,40,40.0
https://openalex.org/I20121455,1,bielefeld university,40,40.0
https://openalex.org/I82904351,1,university of santo tomas,40,40.0
https://openalex.org/I55060895,1,university of greenwich,40,40.0
https://openalex.org/I11892038,1,university of nigeria,40,40.0
https://openalex.org/I117963711,1,kuban state university,40,40.0
https://openalex.org/I78577930,3,columbia university,120,40.0
https://openalex.org/I54459138,1,university of salford,40,40.0
https://openalex.org/I94800806,1,birzeit university,40,40.0
https://openalex.org/I90745801,1,university of new england,40,40.0
https://openalex.org/I84641585,1,sokoine university of agriculture,40,40.0
https://openalex.org/I2802326326,4,the university of texas rio grande valley,159,39.75
https://openalex.org/I1334819555,19,memorial sloan kettering cancer center,748,39.36842105263158
https://openalex.org/I2801323708,1,ljubljana university medical centre,39,39.0
https://openalex.org/I4210118821,1,park nicollet clinic,39,39.0
https://openalex.org/I4210094922,1,multimedica,39,39.0
https://openalex.org/I4210110607,1,hospital nossa senhora das graças,39,39.0
https://openalex.org/I4210109312,1,schneider children's medical center,39,39.0
https://openalex.org/I4210138040,1,velocity clinical research (united states),39,39.0
https://openalex.org/I2801357902,1,instituto de salud carlos iii,39,39.0
